"","cong","State","District","thomas_name","icpsr","Cong","year","st_name","cd","dem.x","majority","elected","female","afam","latino","votepct","dwnom1","meddist","majdist","deleg_size","speaker","chair","subchr","power","budget","seniority","state_leg","state_leg_prof","maj_leader","min_leader","south","south_dem","all_bills","all_aic","all_abc","all_pass","all_law","les","leslag","id","statecode","state","dist","name.x","partycode","dem.y","rep","cvp_appropriations","cvp_defense","cvp_veterans","cvp_foreignpolicy","cvp_economy","cvp_taxes","cvp_trade","cvp_finance","cvp_energy","cvp_environment","cvp_welfare","cvp_senior","cvp_education","cvp_housing","cvp_agriculture","cvp_labor","X","cd_fips","mrp_mean","mrp_sd","mrp_lower","mrp_upper","raw_mean","heterogeneity.sd","sample_size2","name.y","geo_name","state_fips","pres_2008"
"42",109,"CA",29,"Schiff, Adam",20104,109,2005,"CA",29,1,0,2000,0,0,0,65,-0.347000003,0.649999976,0.861000001,53,0,0,0,0,0,3,1,0.569999993,0,0,0,0,14,1,0,0,0,0.317575306,0.489520103,20104,71,"CA",29,"SCHIFF     ",100,1,0,-0.3879009,-0.304087,-6.77e-16,-0.2138316,-0.5669385,-0.7615281,-0.2614794,-0.5077093,-0.3676648,-0.212766,-0.4642857,-5.97e-15,-0.3333333,-0.2777778,-0.2307692,-0.75,49,629,-0.30722669,0.05519214,-0.421472873,-0.203033764,-0.350909158,1.352962249,520,"California","Congressional District 29 (110th Congress), California",6,0.658
"43",109,"CA",3,"Lungren, Daniel",14647,109,2005,"CA",3,0,1,2004,0,0,0,62,0.614000022,0.311000019,0.100000024,53,0,0,1,0,1,1,0,0,0,0,0,0,12,6,2,1,1,2.25005126,NA,14647,71,"CA",3,"LUNGREN    ",200,0,1,0.1957408,0.1018906,7.44e-18,0.0304878,0.078348,0.0476037,0.15,0.1879429,0.2280702,0.1276596,0.0714286,2.63e-15,0.0833333,0.3333333,0.1923077,0.1666666,23,603,0.011384631,0.045932091,-0.079816617,0.09849743,0.006340963,1.448489867,728,"California","Congressional District 3 (110th Congress), California",6,0.457
"44",109,"CA",30,"Waxman, Henry",14280,109,2005,"CA",30,1,0,1974,0,0,0,71,-0.522000015,0.824999988,1.036000013,53,0,0,0,0,0,16,1,0.526000023,0,0,0,0,20,3,3,2,1,0.997340143,0.664860547,14280,71,"CA",30,"WAXMAN     ",100,1,0,-0.4443034,-0.3523119,-0.0909091,-0.2678961,-0.6225563,-0.7895623,-0.3364346,-0.5511875,-0.3960529,-0.2384583,-0.4721278,2.63e-15,-0.3333333,-0.3333333,-0.1153846,-0.6666667,50,630,-0.433112118,0.048103748,-0.525972073,-0.336948006,-0.473026517,1.369387495,624,"California","Congressional District 30 (110th Congress), California",6,0.6905
"45",109,"CA",31,"Becerra, Xavier",29316,109,2005,"CA",31,1,0,1992,0,0,1,80,-0.503000021,0.805999994,1.017000079,53,0,0,0,1,0,7,1,0.625,0,0,0,0,7,1,1,1,0,0.464199334,0.132819802,29316,71,"CA",31,"BECERRA    ",100,1,0,-0.4778072,-0.4238309,0.0001024,-0.3016046,-0.6216513,-0.7615281,-0.35,-0.5511875,-0.4031754,-0.2320188,-0.4779219,-3.75e-15,-0.4166667,-0.2777778,-0.3135896,-0.664403,51,631,-0.48864312,0.064319479,-0.611911581,-0.36559982,-0.482016238,1.292817372,325,"California","Congressional District 31 (110th Congress), California",6,0.797
"46",109,"CA",32,"Solis, Hilda",20105,109,2005,"CA",32,1,0,2000,1,0,1,85,-0.559000015,0.861999989,1.073000073,53,0,0,0,0,0,3,1,0.569999993,0,0,0,0,12,1,1,1,1,0.292039841,0.924483538,20105,71,"CA",32,"SOLIS      ",100,1,0,-0.4601325,-0.457674,-4.6e-16,-0.3008291,-0.6378994,-0.7587312,-0.4720057,-0.5156943,-0.380986,-0.2053878,-0.51193,-1.19e-15,-0.375,-0.350982,-0.2692308,-0.75,52,632,-0.212255927,0.068340631,-0.349381431,-0.08074666,-0.260919359,1.243252096,342,"California","Congressional District 32 (110th Congress), California",6,0.66
"47",109,"CA",33,"Watson, Diane",20106,109,2005,"CA",33,1,0,2001,1,1,0,89,-0.592000008,0.894999981,1.106000066,53,0,0,0,0,0,3,1,0.569999993,0,0,0,0,5,1,1,1,1,0.194140837,0.697743058,20106,71,"CA",33,"WATSON     ",100,1,0,-0.4785697,-0.5100873,7.1e-05,-0.3527012,-0.6315989,-0.7694717,-0.3223546,-0.5079134,-0.4147536,-0.2445593,-0.4563354,-9.71e-16,-0.3049217,-0.3333333,-0.1923077,-0.673099,53,633,-0.762779551,0.063251644,-0.880593294,-0.635785077,-0.808075607,1.100963461,384,"California","Congressional District 33 (110th Congress), California",6,0.8585
"48",109,"CA",34,"Roybal-Allard, Lucille",29317,109,2005,"CA",34,1,0,1992,1,0,1,74,-0.463999987,0.76699996,0.977999985,53,0,0,0,1,0,7,1,0.625,0,0,0,0,6,0,1,1,1,0.639143288,0.053127922,29317,71,"CA",34,"ROYBAL-A   ",100,1,0,-0.411816,-0.361353,-6.36e-06,-0.2531487,-0.6165853,-0.7927781,-0.4,-0.5077093,-0.3590803,-0.2032253,-0.4737744,-3.97e-15,-0.375,-0.2928864,-0.3055575,-0.6666667,54,634,-0.207014991,0.070402444,-0.358516605,-0.068493483,-0.160230654,1.180782249,260,"California","Congressional District 34 (110th Congress), California",6,0.731
"49",109,"CA",35,"Waters, Maxine",29106,109,2005,"CA",35,1,0,1990,1,1,0,81,-0.749000013,1.052000046,1.263000011,53,0,0,0,0,0,8,1,0.625,0,1,0,0,14,0,1,1,1,0.284467071,0.302165061,29106,71,"CA",35,"WATERS     ",100,1,0,-0.4537083,-0.5110306,2.12e-05,-0.3766725,-0.6303275,-0.792659,-0.4720057,-0.5315905,-0.3606698,-0.2297321,-0.5081361,-4.36e-15,-0.4066822,-0.350982,-0.2420024,-0.6666667,55,635,-0.40114767,0.065613534,-0.535048374,-0.281920773,-0.422029742,1.152596017,358,"California","Congressional District 35 (110th Congress), California",6,0.8275
"50",109,"CA",36,"Harman, Jane",29318,109,2005,"CA",36,1,0,2000,1,0,0,62,-0.298999995,0.601999998,0.813000023,53,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0.195798025,0.049807426,29318,71,"CA",36,"HARMAN     ",100,1,0,-0.4109417,-0.2960778,-6.36e-06,-0.2394301,-0.550341,-0.7615281,-0.1876797,-0.3772745,-0.3385154,-0.1941512,-0.3928571,1.14e-15,-0.2916667,-0.2700993,-0.3076923,-0.5328172,56,636,-0.270914548,0.052429393,-0.367567036,-0.164309127,-0.304913182,1.364833675,522,"California","Congressional District 36 (110th Congress), California",6,0.6245
"51",109,"CA",37,"Millender-McDonald, Juanita",29586,109,2005,"CA",37,1,0,1996,1,1,0,75,-0.43900001,0.741999984,0.953000009,53,0,0,0,0,0,5,1,0.569999993,0,0,0,0,38,1,1,1,1,1.2084589,0.771762192,29586,71,"CA",37,"MILLENDE   ",100,1,0,-0.4496168,-0.3344081,-0.0002722,-0.2567629,-0.6077866,-0.7582842,-0.4,-0.526633,-0.3924721,-0.2355167,-0.4563751,-2.03e-15,-0.3197961,-0.3508117,-0.2672646,-0.6666667,57,637,-0.298867279,0.066029779,-0.423160109,-0.165787999,-0.34129215,1.199379457,361,"California","Congressional District 37 (110th Congress), California",6,0.7775
"52",109,"CA",38,"Napolitano, Grace",29903,109,2005,"CA",38,1,0,1998,1,0,1,100,-0.486999989,0.789999962,1.001000047,53,0,0,0,0,0,4,1,0.569999993,0,0,0,0,1,0,0,0,0,0.013985573,0.662486851,29903,71,"CA",38,"NAPOLITA   ",100,1,0,-0.4569634,-0.4012571,1.11e-17,-0.2447173,-0.618944,-0.7927781,-0.45,-0.5077093,-0.377193,-0.212766,-0.4550209,2.63e-15,-0.4166667,-0.2777778,-0.3135896,-0.6666667,58,638,-0.265731393,0.06352179,-0.393155947,-0.14953843,-0.230408443,1.212013808,344,"California","Congressional District 38 (110th Congress), California",6,0.6905
"53",109,"CA",39,"Sanchez, Linda",20310,109,2005,"CA",39,1,0,2002,1,0,1,61,-0.56099999,0.863999963,1.075000048,53,0,0,0,0,0,2,0,0,0,0,0,0,5,1,1,1,0,0.436228186,0.08301238,20310,71,"CA",39,"SANCHEZ    ",100,1,0,-0.4710851,-0.4268182,2.12e-05,-0.2726436,-0.6456343,-0.7927781,-0.5,-0.5077093,-0.388465,-0.2156892,-0.5205641,1.86e-15,-0.4166667,-0.350982,-0.2803138,-0.75,59,639,-0.047995998,0.060436303,-0.165066568,0.065247392,0.009095917,1.259468123,422,"California","Congressional District 39 (110th Congress), California",6,0.633
"54",109,"CA",4,"Doolittle, John",29104,109,2005,"CA",4,0,1,1990,0,0,0,65,0.583999991,0.280999988,0.069999993,53,0,0,0,1,0,8,1,0.625,1,0,0,0,15,3,5,4,2,1.824586987,1.966155767,29104,71,"CA",4,"DOOLITTL   ",200,0,1,0.1580198,0.0445727,0.0005658,0.0597125,0.1119696,0.0306813,0.15,0.2314211,0.2328673,0.168151,0.0908989,-2.58e-15,0.1715321,0.2222222,0.0849832,0.25,24,604,0.143769057,0.044801774,0.064016723,0.238142822,0.12514046,1.421151164,746,"California","Congressional District 4 (110th Congress), California",6,0.4135
"55",109,"CA",40,"Royce, Edward",29321,109,2005,"CA",40,0,1,1992,0,0,0,68,0.79400003,0.491000026,0.280000031,53,0,0,1,0,0,7,1,0.625,0,0,0,0,9,2,1,1,0,0.613947749,0.430036306,29321,71,"CA",40,"ROYCE      ",200,0,1,0.2213734,0.0682841,-2.67e-16,0.0629172,0.0873455,0.0509719,0.2550802,-0.0729267,0.2297421,0.1872588,0.1785714,3.61e-16,0.2083333,0.5,0.5384616,0.25,60,640,0.147344064,0.050890791,0.044827007,0.254523398,0.138778232,1.334974549,493,"California","Congressional District 40 (110th Congress), California",6,0.437
"56",109,"CA",41,"Lewis, Jerry",14644,109,2005,"CA",41,0,1,1978,0,0,0,83,0.432000011,0.129000008,0.081999987,53,0,1,0,1,0,14,1,0.526000023,0,0,0,0,9,5,7,7,6,7.902353287,2.600140095,14644,71,"CA",41,"LEWIS      ",200,0,1,0.1193936,0.0401622,6.45e-18,0.0218521,0.1177603,0.0509719,0.25,0.248281,0.2379464,0.1438621,0.0668581,2.63e-15,0.0833333,0.27294,0.1153846,0.1666666,61,641,0.208740189,0.051225412,0.116186085,0.305280472,0.248495582,1.342670017,622,"California","Congressional District 41 (110th Congress), California",6,0.4115
"57",109,"CA",42,"Miller, Gary",29905,109,2005,"CA",42,0,1,1998,0,0,0,68,0.617999971,0.314999968,0.103999972,53,0,0,0,0,0,4,1,0.569999993,0,0,0,0,11,3,3,3,0,1.25274229,1.181260824,29905,71,"CA",42,"MILLER     ",200,0,1,0.2211683,0.07017,1.12e-17,0.0631816,0.1225636,0.0473715,0.2332009,0.2314211,0.2314838,0.1502032,0.0714286,2.63e-15,0.125,0.2222222,0.3664104,0.25,62,642,0.232316243,0.061786221,0.107185649,0.349523008,0.236762955,1.344392737,436,"California","Congressional District 42 (110th Congress), California",6,0.4165
"58",109,"CA",43,"Baca, Joe",29942,109,2005,"CA",43,1,0,1999,0,0,1,66,-0.361999989,0.664999962,0.875999987,53,0,0,0,0,0,4,1,0.569999993,0,0,0,0,18,0,1,1,0,0.451509506,0.865122855,29942,71,"CA",43,"BACA       ",100,1,0,-0.3986379,-0.3155405,7.1e-05,-0.2420455,-0.5467908,-0.7478745,-0.45,-0.3891108,-0.233682,-0.0312316,-0.4834673,2.63e-15,-0.3865057,-0.2777778,-0.2735896,-0.6644233,63,643,-0.091479126,0.064381869,-0.224189892,0.028344619,-0.057739434,1.20642274,370,"California","Congressional District 43 (110th Congress), California",6,0.64
"59",109,"CA",44,"Calvert, Ken",29323,109,2005,"CA",44,0,1,1992,0,0,0,62,0.476999998,0.173999995,0.037,53,0,0,1,0,0,7,0,0,0,0,0,0,9,3,2,2,0,1.349345565,2.314704418,29323,71,"CA",44,"CALVERT    ",200,0,1,0.1243446,0.0523982,-2.54e-16,0.0414883,0.0932877,0.0509719,0.25,0.1879429,0.1933362,0.1020948,0.0578782,-1.86e-15,0.0833333,0.2372534,0.1264104,0.1666666,64,644,0.059806331,0.05557587,-0.045384411,0.165963076,0.08598925,1.331759373,546,"California","Congressional District 44 (110th Congress), California",6,0.4545
"60",109,"CA",45,"Bono Mack, Mary",29775,109,2005,"CA",45,0,1,1998,1,0,0,67,0.446999997,0.143999994,0.067000002,53,0,0,0,0,0,4,0,0,0,0,0,0,13,2,3,3,2,2.851628304,1.192362905,29775,71,"CA",45,"BONO       ",200,0,1,0.0644238,0.0327479,4.79e-18,0.0360449,0.0427428,0.0473715,0.25,0.0667587,0.1564356,0.0851064,0.0714286,2.63e-15,0.125,0.1666667,0.0384615,0.1924942,65,645,0.020089278,0.047523929,-0.070267867,0.10446011,0.077514149,1.396360121,654,"California","Congressional District 45 (110th Congress), California",6,0.4795
"61",109,"CA",46,"Rohrabacher, Dana",15621,109,2005,"CA",46,0,1,1988,0,0,0,62,0.796999991,0.493999988,0.282999992,53,0,0,1,0,0,9,0,0,0,0,0,0,19,3,3,1,0,1.075068474,2.001401663,15621,71,"CA",46,"ROHRABAC   ",200,0,1,0.2219093,0.1018906,4.73e-16,0.0660043,0.0932877,0.0509719,0.1,0.0575081,0.1862293,0.1960259,0.1071429,8.6e-16,0.125,0.3333333,0.4615384,0.25,66,646,-0.009181889,0.053381414,-0.113236438,0.101597106,-0.01237431,1.394660013,508,"California","Congressional District 46 (110th Congress), California",6,0.457
"62",109,"CA",47,"Sanchez, Loretta",29709,109,2005,"CA",47,1,0,1996,1,0,1,60,-0.423999995,0.726999998,0.938000023,53,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0.142652854,0.591149807,29709,71,"CA",47,"SANCHEZ    ",100,1,0,-0.4335108,-0.3327254,2.12e-05,-0.2553283,-0.5628598,-0.7302781,-0.3890662,-0.5077093,-0.3878837,-0.264367,-0.4281216,-1.53e-15,-0.3752024,-0.2777778,-0.2803138,-0.75,67,647,-0.099746781,0.061984141,-0.216007047,0.022767518,-0.014480473,1.351713096,373,"California","Congressional District 47 (110th Congress), California",6,0.5535
"63",109,"CA",48,"Cox, Christopher",15601,109,2005,"CA",48,0,1,1988,0,0,0,65,0.672999978,0.369999975,0.158999979,53,0,1,0,0,0,9,0,0,0,0,0,0,8,2,2,2,0,1.605057001,2.476886034,20539,71,"CA",48,"CAMPBELL   ",200,0,1,0.2145256,0.0712172,0.0003384,0.0793898,0.1390334,0.1202048,0.2361442,0.2628427,0.1978678,0.1613284,-0.0293123,1.97e-15,0.1317337,0.2108335,0.4035429,0.1481105,68,648,0.070167692,0.052523476,-0.031311653,0.171521516,0.075780736,1.378443693,609,"California","Congressional District 48 (110th Congress), California",6,0.454
"64",109,"CA",48,"Cox, Christopher",15601,109,2005,"CA",48,0,1,1988,0,0,0,65,0.672999978,0.369999975,0.158999979,53,0,1,0,0,0,9,0,0,0,0,0,0,8,2,2,2,0,1.605057001,2.476886034,15601,71,"CA",48,"COX        ",200,0,1,0.2338338,0.1504646,-0.0012458,0.0340317,0.1526265,0,0.308777,0.1423934,0.22515,0.0540669,0.2008542,NA,0.1166289,NA,0.3464177,0.1478409,68,648,0.070167692,0.052523476,-0.031311653,0.171521516,0.075780736,1.378443693,609,"California","Congressional District 48 (110th Congress), California",6,0.454
"65",109,"CA",48,"Campbell, John",20539,109,2005,"CA",48,0,1,2005,0,0,0,NA,0.825999975,0.523000002,0.311999977,53,0,0,0,0,0,1,1,0.625999987,0,0,0,0,3,0,0,0,0,0.041956719,NA,20539,71,"CA",48,"CAMPBELL   ",200,0,1,0.2145256,0.0712172,0.0003384,0.0793898,0.1390334,0.1202048,0.2361442,0.2628427,0.1978678,0.1613284,-0.0293123,1.97e-15,0.1317337,0.2108335,0.4035429,0.1481105,68,648,0.070167692,0.052523476,-0.031311653,0.171521516,0.075780736,1.378443693,609,"California","Congressional District 48 (110th Congress), California",6,0.454
"66",109,"CA",48,"Campbell, John",20539,109,2005,"CA",48,0,1,2005,0,0,0,NA,0.825999975,0.523000002,0.311999977,53,0,0,0,0,0,1,1,0.625999987,0,0,0,0,3,0,0,0,0,0.041956719,NA,15601,71,"CA",48,"COX        ",200,0,1,0.2338338,0.1504646,-0.0012458,0.0340317,0.1526265,0,0.308777,0.1423934,0.22515,0.0540669,0.2008542,NA,0.1166289,NA,0.3464177,0.1478409,68,648,0.070167692,0.052523476,-0.031311653,0.171521516,0.075780736,1.378443693,609,"California","Congressional District 48 (110th Congress), California",6,0.454
"67",109,"CA",49,"Issa, Darrell",20107,109,2005,"CA",49,0,1,2000,0,0,1,63,0.588999987,0.285999984,0.074999988,53,0,0,1,0,0,3,0,0,0,0,0,0,23,3,6,6,2,2.308990955,1.053389549,20107,71,"CA",49,"ISSA       ",200,0,1,0.1592087,0.0362343,2.12e-05,0.0202604,0.0898439,0.0509719,0.2335493,0.2314211,0.1847184,0.0986397,0.063253,-4.75e-15,0.0951585,0.1111111,0.1730648,0.25,69,649,0.057650793,0.050793045,-0.03424266,0.150807192,0.078016272,1.322857878,657,"California","Congressional District 49 (110th Congress), California",6,0.4115
"68",109,"CA",5,"Matsui, Doris",20538,109,2005,"CA",5,1,0,2005,1,0,0,NA,-0.474999994,0.777999997,0.989000022,53,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0.027971147,NA,20538,71,"CA",5,"MATSUI     ",100,1,0,-0.4470147,-0.3477507,-3.96e-16,-0.2709859,-0.5837362,-0.7615281,-0.2598598,-0.464231,-0.3684211,-0.212766,-0.4750209,-5.41e-15,-0.4166667,-0.2777778,-0.3076923,-0.75,25,605,-0.284095953,0.054684126,-0.388369696,-0.17704654,-0.316549954,1.290459204,539,"California","Congressional District 5 (110th Congress), California",6,0.665
"69",109,"CA",50,"Bilbray, Brian",29508,109,2005,"CA",50,0,1,2006,0,0,0,NA,0.611999989,0.308999985,0.09799999,53,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0.163734004,NA,29107,71,"CA",50,"CUNNINGH   ",200,0,1,0.1139396,0.1216655,-0.0005922,0.0001779,0.075847,-0.0640036,0.2721226,0.1423934,0.208415,0.0875876,0.104329,NA,0.1374048,0.2294695,0.0292,0.2703779,70,650,0.018439797,0.049730312,-0.081011454,0.111240842,0.015566602,1.390849394,540,"California","Congressional District 50 (110th Congress), California",6,0.482
"70",109,"CA",50,"Bilbray, Brian",29508,109,2005,"CA",50,0,1,2006,0,0,0,NA,0.611999989,0.308999985,0.09799999,53,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0.163734004,NA,29508,71,"CA",50,"BILBRAY    ",200,0,1,0.212522,0.0751741,-0.001855,0.1050681,0.0703973,0.1039545,0.321498,0.1314968,0.1760539,0.1760201,-0.0318348,NA,-0.1099224,0.2515236,NA,0.4136575,70,650,0.018439797,0.049730312,-0.081011454,0.111240842,0.015566602,1.390849394,540,"California","Congressional District 50 (110th Congress), California",6,0.482
"71",109,"CA",50,"Cunningham, Randy",29107,109,2005,"CA",50,0,1,1990,0,0,0,58,0.444999993,0.14199999,0.069000006,53,0,0,0,1,0,8,0,0,0,0,0,0,7,0,0,0,0,0.097899012,0.828511596,29107,71,"CA",50,"CUNNINGH   ",200,0,1,0.1139396,0.1216655,-0.0005922,0.0001779,0.075847,-0.0640036,0.2721226,0.1423934,0.208415,0.0875876,0.104329,NA,0.1374048,0.2294695,0.0292,0.2703779,70,650,0.018439797,0.049730312,-0.081011454,0.111240842,0.015566602,1.390849394,540,"California","Congressional District 50 (110th Congress), California",6,0.482
"72",109,"CA",50,"Cunningham, Randy",29107,109,2005,"CA",50,0,1,1990,0,0,0,58,0.444999993,0.14199999,0.069000006,53,0,0,0,1,0,8,0,0,0,0,0,0,7,0,0,0,0,0.097899012,0.828511596,29508,71,"CA",50,"BILBRAY    ",200,0,1,0.212522,0.0751741,-0.001855,0.1050681,0.0703973,0.1039545,0.321498,0.1314968,0.1760539,0.1760201,-0.0318348,NA,-0.1099224,0.2515236,NA,0.4136575,70,650,0.018439797,0.049730312,-0.081011454,0.111240842,0.015566602,1.390849394,540,"California","Congressional District 50 (110th Congress), California",6,0.482
"73",109,"CA",51,"Filner, Bob",29325,109,2005,"CA",51,1,0,1992,0,0,0,62,-0.712000012,1.014999986,1.226000071,53,0,0,0,0,0,7,0,0,0,0,0,0,25,1,0,0,0,0.460228175,0.631553888,29325,71,"CA",51,"FILNER     ",100,1,0,-0.4836132,-0.4846475,-2.04e-16,-0.2549393,-0.6209316,-0.7302781,-0.45,-0.5511875,-0.3761378,-0.2235635,-0.4936043,NA,-0.3866833,-0.2777778,-0.2692308,-0.7165967,71,651,-0.093279218,0.052687025,-0.19378635,0.006800192,-0.048774301,1.304907171,492,"California","Congressional District 51 (110th Congress), California",6,0.589
"74",109,"CA",52,"Hunter, Duncan",14835,109,2005,"CA",52,0,1,1980,0,0,0,69,0.550999999,0.247999996,0.037,53,0,1,0,0,0,13,0,0,0,0,0,0,14,4,7,6,4,5.368617058,5.022772789,14835,71,"CA",52,"HUNTER     ",200,0,1,0.1825897,0.1179937,2.12e-05,0.0498305,0.064275,0.0509719,0,0.1879429,0.2122932,0.1579267,0.0892857,2.63e-15,0.1666667,0.2777778,0.0192187,0.25,72,652,0.102372004,0.045194646,0.014864688,0.197568748,0.094515861,1.405421316,666,"California","Congressional District 52 (110th Congress), California",6,0.4215
"75",109,"CA",53,"Davis, Susan",20108,109,2005,"CA",53,1,0,2000,1,0,0,66,-0.361999989,0.664999962,0.875999987,53,0,0,0,0,0,3,1,0.569999993,0,0,0,0,13,0,0,0,0,0.170624003,0.504854262,20108,71,"CA",53,"DAVIS      ",100,1,0,-0.4100138,-0.3009036,2.86e-16,-0.2325329,-0.5590614,-0.7615281,-0.2598598,-0.5077093,-0.3985635,-0.2411798,-0.4782463,-1.92e-15,-0.3639539,-0.2777778,-0.2272646,-0.75,73,653,-0.539608736,0.053588814,-0.63957716,-0.432978349,-0.571453081,1.326068168,539,"California","Congressional District 53 (110th Congress), California",6,0.655
"76",109,"CA",6,"Woolsey, Lynn",29309,109,2005,"CA",6,1,0,1992,1,0,0,73,-0.699000001,1.001999974,1.213000059,53,0,0,0,0,0,7,0,0,0,0,0,0,12,0,1,1,1,0.711868227,0.557944894,29309,71,"CA",6,"WOOLSEY    ",100,1,0,-0.5156398,-0.5771218,-5.07e-16,-0.3549981,-0.6627316,-0.7913381,-0.45,-0.5511875,-0.4001783,-0.2242704,-0.4821428,-3.05e-16,-0.375,-0.3333333,-0.3076923,-0.75,26,606,-0.589119232,0.046568787,-0.672845459,-0.497396772,-0.629903385,1.373906225,768,"California","Congressional District 6 (110th Congress), California",6,0.745
"77",109,"CA",7,"Miller, George",14256,109,2005,"CA",7,1,0,1974,0,0,0,76,-0.722000003,1.024999976,1.236000061,53,0,0,0,0,0,16,0,0,0,0,0,0,27,1,0,0,0,0.488199323,1.1556499,14256,71,"CA",7,"MILLER     ",100,1,0,-0.4769033,-0.4508606,9.4e-18,-0.3340091,-0.6053424,-0.7615281,-0.35,-0.5511875,-0.3973265,-0.2433308,-0.4877957,NA,-0.375,-0.2660078,-0.1538461,-0.75,27,607,-0.240970346,0.05432454,-0.350412775,-0.136416896,-0.273138039,1.384668225,522,"California","Congressional District 7 (110th Congress), California",6,0.702
"78",109,"CA",8,"Pelosi, Nancy",15448,109,2005,"CA",8,1,0,1987,1,0,0,83,-0.513000011,0.815999985,1.02700007,53,0,0,0,0,0,10,0,0,0,1,0,0,3,0,1,1,1,0.61117214,0.089653365,15448,71,"CA",8,"PELOSI     ",100,1,0,-0.4730132,-0.3826739,-2.65e-16,-0.2514831,-0.6162645,-0.808107,-0.3564072,-0.5241504,-0.3981813,-0.2360938,-0.4724615,-3.19e-15,-0.3095585,-0.3432807,-0.3194854,-0.75,28,608,-1.046787538,0.049591581,-1.138278115,-0.94737977,-1.091165133,1.060676393,652,"California","Congressional District 8 (110th Congress), California",6,0.8675
"79",109,"CA",9,"Lee, Barbara",29778,109,2005,"CA",9,1,0,1998,1,1,0,85,-0.751999974,1.054999948,1.266000032,53,0,0,0,0,0,4,1,0.569999993,0,0,0,0,26,1,2,1,1,1.039322734,0.597790837,29778,71,"CA",9,"LEE        ",100,1,0,-0.5068803,-0.5950198,9.55e-18,-0.388305,-0.6823828,-0.7913381,-0.5,-0.5511875,-0.3966062,-0.2009839,-0.5178571,2.63e-15,-0.4166667,-0.3333333,-0.1603138,-0.75,29,609,-0.943315392,0.049216565,-1.044409281,-0.847105223,-0.974392989,1.15343875,600,"California","Congressional District 9 (110th Congress), California",6,0.8835
"80",109,"CO",1,"DeGette, Diana",29710,109,2005,"CO",1,1,0,1996,1,0,0,73,-0.488999993,0.791999996,1.003000021,7,0,0,0,0,0,5,1,0.172000006,0,1,0,0,8,0,0,0,0,0.111884587,0.132819802,29710,62,"CO",1,"DEGETTE    ",100,1,0,-0.4473148,-0.4212984,2.12e-05,-0.254376,-0.5795373,-0.7590801,-0.3,-0.5511875,-0.4026238,-0.2444365,-0.4875764,-6.96e-15,-0.375,-0.350982,-0.1538461,-0.5833334,74,801,-0.519552156,0.051305771,-0.614193626,-0.42486588,-0.538031026,1.331028732,625,"Colorado","Congressional District 1 (110th Congress), Colorado",8,0.721
"81",109,"CO",2,"Udall, Mark",29906,109,2005,"CO",2,1,0,1998,0,0,0,67,-0.38499999,0.687999964,0.898999989,7,0,0,0,0,0,4,1,0.172000006,0,0,0,0,38,6,6,4,1,2.761590719,1.294715762,29906,62,"CO",2,"UDALL      ",100,1,0,-0.4172462,-0.2808255,9.85e-18,-0.2093807,-0.5277951,-0.7615281,-0.3,-0.5077093,-0.3669318,-0.1967353,-0.4512128,2.63e-15,-0.3333333,-0.2921584,-0.2403138,-0.5833334,75,802,-0.150510417,0.04736902,-0.2352118,-0.049701521,-0.184085714,1.381677318,701,"Colorado","Congressional District 2 (110th Congress), Colorado",8,0.6195
"82",109,"CO",3,"Salazar, John",20502,109,2005,"CO",3,1,0,2004,0,0,1,51,-0.273000002,0.575999975,0.787,7,0,0,0,0,0,1,1,0.202000007,0,0,0,0,9,0,0,0,0,0.125870168,NA,20502,62,"CO",3,"SALAZAR    ",100,1,0,-0.3278254,-0.2561341,-9.54e-16,-0.1589009,-0.4194391,-0.6050173,-0.3651302,-0.3954343,-0.2117215,-0.0207319,-0.4149369,5.83e-16,-0.2995492,-0.2777778,-0.2307692,-0.5,76,803,0.200962813,0.046338784,0.112423727,0.294934987,0.220800642,1.313661116,705,"Colorado","Congressional District 3 (110th Congress), Colorado",8,0.4645
"83",109,"CO",4,"Musgrave, Marilyn",20311,109,2005,"CO",4,0,1,2002,1,0,0,51,0.662999988,0.359999985,0.148999989,7,0,0,1,0,0,2,1,0.172000006,0,0,0,0,17,3,3,2,2,1.818884373,0.132819802,20311,62,"CO",4,"MUSGRAVE   ",200,0,1,0.2450724,0.1272414,-0.0009933,0.0612843,0.1548044,0.0509719,0.25,0.1879429,0.2427152,0.113906,0.125,-2.3e-15,0.0833333,0.3333333,0.1153846,0.25,77,804,0.013780766,0.044453631,-0.068926252,0.099186605,0.017397879,1.370140674,696,"Colorado","Congressional District 4 (110th Congress), Colorado",8,0.4545
